JOB_NAME,PROCESS_RUN_SK,BATCH_SK,BATCH_STATUS,CREATE_TS,STATUS_UPDATE_TS,ROWS_ADDED_COUNT,ROWS_UPDATED_COUNT,ROWS_DELETED_COUNT,ROWS_DUPLICATED_COUNT,ROWS_SKIPPED_COUNT,ROWS_ERROR_COUNT,TARGET_ENTITY
EXP_ZTASSETDISPOSE--GENERIC,3415884646,1075213998,COMPLETED,2024-02-14T20:25:24Z,2024-02-14T20:28:32Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415884194,1075213772,COMPLETED,2024-02-14T20:21:38Z,2024-02-14T20:21:47Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415883736,1075213543,COMPLETED,2024-02-14T20:17:49Z,2024-02-14T20:23:50Z,2787,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415883456,1075213403,FAILED,2024-02-14T20:15:29Z,2024-02-14T20:25:17Z,-1,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415882276,1075212813,COMPLETED,2024-02-14T20:05:39Z,2024-02-14T20:05:53Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415881854,1075212601,COMPLETED,2024-02-14T20:02:07Z,2024-02-14T20:09:16Z,4028,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415881756,1075212552,COMPLETED,2024-02-14T20:01:18Z,2024-02-14T20:09:33Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415880432,1075211890,COMPLETED,2024-02-14T19:50:16Z,2024-02-14T19:50:21Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415879988,1075211668,COMPLETED,2024-02-14T19:46:34Z,2024-02-14T19:49:45Z,2744,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415879862,1075211606,COMPLETED,2024-02-14T19:45:32Z,2024-02-14T19:50:09Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415878660,1075211005,COMPLETED,2024-02-14T19:35:31Z,2024-02-14T19:35:35Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415878308,1075210828,COMPLETED,2024-02-14T19:32:34Z,2024-02-14T19:36:00Z,2935,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415878042,1075210696,COMPLETED,2024-02-14T19:30:22Z,2024-02-14T19:34:47Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415876920,1075210134,COMPLETED,2024-02-14T19:21:00Z,2024-02-14T19:21:09Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415876474,1075209911,COMPLETED,2024-02-14T19:17:17Z,2024-02-14T19:21:33Z,2195,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415876274,1075209811,COMPLETED,2024-02-14T19:15:38Z,2024-02-14T19:20:09Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415875094,1075209222,COMPLETED,2024-02-14T19:05:48Z,2024-02-14T19:05:53Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415874694,1075209022,COMPLETED,2024-02-14T19:02:28Z,2024-02-14T19:08:47Z,55175,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415874692,1075209021,COMPLETED,2024-02-14T19:02:27Z,2024-02-14T19:11:03Z,11028,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415873256,1075208303,COMPLETED,2024-02-14T18:50:29Z,2024-02-14T18:50:41Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415872798,1075208074,COMPLETED,2024-02-14T18:46:40Z,2024-02-14T18:50:44Z,9600,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415872690,1075208020,COMPLETED,2024-02-14T18:45:46Z,2024-02-14T18:50:33Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415871560,1075207454,COMPLETED,2024-02-14T18:36:20Z,2024-02-14T18:36:33Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415871132,1075207241,COMPLETED,2024-02-14T18:32:47Z,2024-02-14T18:37:03Z,2405,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415870996,1075207173,COMPLETED,2024-02-14T18:31:39Z,2024-02-14T18:36:03Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415869682,1075206515,COMPLETED,2024-02-14T18:20:41Z,2024-02-14T18:20:48Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415869260,1075206305,COMPLETED,2024-02-14T18:17:11Z,2024-02-14T18:20:41Z,1563,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415869128,1075206239,COMPLETED,2024-02-14T18:16:05Z,2024-02-14T18:19:14Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415867818,1075205584,COMPLETED,2024-02-14T18:05:10Z,2024-02-14T18:05:27Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415867488,1075205418,COMPLETED,2024-02-14T18:02:24Z,2024-02-14T18:10:09Z,2494,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415867406,1075205377,COMPLETED,2024-02-14T18:01:43Z,2024-02-14T18:08:49Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415866070,1075204709,COMPLETED,2024-02-14T17:50:35Z,2024-02-14T17:50:43Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415865678,1075204513,COMPLETED,2024-02-14T17:47:19Z,2024-02-14T17:50:47Z,1968,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415865498,1075204423,COMPLETED,2024-02-14T17:45:49Z,2024-02-14T17:49:04Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415864312,1075203830,COMPLETED,2024-02-14T17:35:57Z,2024-02-14T17:36:05Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415863822,1075203585,COMPLETED,2024-02-14T17:31:51Z,2024-02-14T17:36:05Z,1884,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415863698,1075203523,COMPLETED,2024-02-14T17:30:49Z,2024-02-14T17:36:43Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415862540,1075202945,COMPLETED,2024-02-14T17:21:11Z,2024-02-14T17:21:19Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415862014,1075202682,COMPLETED,2024-02-14T17:16:48Z,2024-02-14T17:20:01Z,1686,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415861958,1075202653,COMPLETED,2024-02-14T17:16:19Z,2024-02-14T17:20:42Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415860704,1075202026,COMPLETED,2024-02-14T17:05:52Z,2024-02-14T17:05:56Z,-1,-1,-1,-1,-1,-1,
SEM_SF_RFO_GOLD_DAILY_HAWK--CDWSFGBI,3415860586,1075201967,COMPLETED,2024-02-14T17:04:53Z,2024-02-14T17:55:18Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415860306,1075201828,COMPLETED,2024-02-14T17:02:34Z,2024-02-14T17:08:26Z,2024,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415860218,1075201783,COMPLETED,2024-02-14T17:01:49Z,2024-02-14T17:07:04Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415858860,1075201104,COMPLETED,2024-02-14T16:50:30Z,2024-02-14T16:50:41Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415858344,1075200847,COMPLETED,2024-02-14T16:46:13Z,2024-02-14T16:50:14Z,1897,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415858264,1075200807,COMPLETED,2024-02-14T16:45:33Z,2024-02-14T16:50:42Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415857030,1075200190,COMPLETED,2024-02-14T16:35:16Z,2024-02-14T16:35:20Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415856598,1075199973,COMPLETED,2024-02-14T16:31:39Z,2024-02-14T16:35:17Z,55175,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415856554,1075199951,COMPLETED,2024-02-14T16:31:17Z,2024-02-14T16:35:55Z,3783,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415855270,1075199309,COMPLETED,2024-02-14T16:20:35Z,2024-02-14T16:20:40Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415854962,1075199155,COMPLETED,2024-02-14T16:18:01Z,2024-02-14T16:20:38Z,3725,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415854740,1075199044,COMPLETED,2024-02-14T16:16:10Z,2024-02-14T16:19:38Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415853470,1075198410,COMPLETED,2024-02-14T16:05:36Z,2024-02-14T16:05:40Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415853028,1075198188,COMPLETED,2024-02-14T16:01:54Z,2024-02-14T16:08:30Z,2475,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415853022,1075198185,COMPLETED,2024-02-14T16:01:51Z,2024-02-14T16:05:29Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415851680,1075197514,COMPLETED,2024-02-14T15:50:40Z,2024-02-14T15:50:50Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415851226,1075197288,COMPLETED,2024-02-14T15:46:54Z,2024-02-14T15:50:38Z,2826,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415851028,1075197188,COMPLETED,2024-02-14T15:45:14Z,2024-02-14T15:50:12Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415849870,1075196610,COMPLETED,2024-02-14T15:35:36Z,2024-02-14T15:35:53Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415849496,1075196423,COMPLETED,2024-02-14T15:32:29Z,2024-02-14T15:35:49Z,5226,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415849242,1075196295,COMPLETED,2024-02-14T15:30:21Z,2024-02-14T15:35:39Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415848076,1075195712,COMPLETED,2024-02-14T15:20:38Z,2024-02-14T15:20:52Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415847658,1075195503,COMPLETED,2024-02-14T15:17:09Z,2024-02-14T15:22:15Z,5529,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415847516,1075195433,COMPLETED,2024-02-14T15:15:59Z,2024-02-14T15:19:47Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415846350,1075194849,COMPLETED,2024-02-14T15:06:15Z,2024-02-14T15:06:20Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415845896,1075194623,COMPLETED,2024-02-14T15:02:29Z,2024-02-14T15:08:12Z,3696,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415845760,1075194555,COMPLETED,2024-02-14T15:01:21Z,2024-02-14T15:06:50Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415844464,1075193907,COMPLETED,2024-02-14T14:50:33Z,2024-02-14T14:50:52Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415843998,1075193673,COMPLETED,2024-02-14T14:46:39Z,2024-02-14T14:49:56Z,8470,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415843962,1075193656,COMPLETED,2024-02-14T14:46:22Z,2024-02-14T14:51:12Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415842720,1075193034,COMPLETED,2024-02-14T14:36:01Z,2024-02-14T14:36:11Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415842236,1075192792,COMPLETED,2024-02-14T14:31:58Z,2024-02-14T14:34:56Z,4844,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415842042,1075192695,COMPLETED,2024-02-14T14:30:21Z,2024-02-14T14:34:05Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415841080,1075192214,COMPLETED,2024-02-14T14:22:20Z,2024-02-14T14:24:06Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415840464,1075191906,COMPLETED,2024-02-14T14:17:12Z,2024-02-14T14:20:45Z,3484,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415840240,1075191795,COMPLETED,2024-02-14T14:15:21Z,2024-02-14T14:19:17Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415839154,1075191251,COMPLETED,2024-02-14T14:06:17Z,2024-02-14T14:06:22Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415838630,1075190990,COMPLETED,2024-02-14T14:01:56Z,2024-02-14T14:05:59Z,3174,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415838586,1075190968,COMPLETED,2024-02-14T14:01:34Z,2024-02-14T14:05:12Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415837292,1075190321,COMPLETED,2024-02-14T13:50:47Z,2024-02-14T13:50:56Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415836818,1075190083,COMPLETED,2024-02-14T13:46:49Z,2024-02-14T13:49:44Z,1973,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415836620,1075189985,COMPLETED,2024-02-14T13:45:11Z,2024-02-14T13:50:05Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415835648,1075189499,COMPLETED,2024-02-14T13:37:05Z,2024-02-14T13:37:27Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415835110,1075189229,COMPLETED,2024-02-14T13:32:36Z,2024-02-14T13:37:31Z,1832,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415834920,1075189134,COMPLETED,2024-02-14T13:31:00Z,2024-02-14T13:35:20Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415833710,1075188530,COMPLETED,2024-02-14T13:20:56Z,2024-02-14T13:21:02Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415833282,1075188315,COMPLETED,2024-02-14T13:17:21Z,2024-02-14T13:22:55Z,1426,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415833110,1075188230,COMPLETED,2024-02-14T13:15:56Z,2024-02-14T13:19:04Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415831850,1075187599,COMPLETED,2024-02-14T13:05:25Z,2024-02-14T13:05:39Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415831500,1075187424,COMPLETED,2024-02-14T13:02:30Z,2024-02-14T13:10:16Z,3198,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415831398,1075187374,COMPLETED,2024-02-14T13:01:40Z,2024-02-14T13:05:50Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415830212,1075186780,COMPLETED,2024-02-14T12:51:46Z,2024-02-14T12:51:51Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415829616,1075186483,COMPLETED,2024-02-14T12:46:49Z,2024-02-14T12:50:12Z,1309,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415829502,1075186426,COMPLETED,2024-02-14T12:45:52Z,2024-02-14T12:49:25Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415828390,1075185869,COMPLETED,2024-02-14T12:36:35Z,2024-02-14T12:36:42Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415827962,1075185655,COMPLETED,2024-02-14T12:33:01Z,2024-02-14T12:36:26Z,1092,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415827742,1075185546,COMPLETED,2024-02-14T12:31:12Z,2024-02-14T12:35:54Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415826558,1075184953,COMPLETED,2024-02-14T12:21:20Z,2024-02-14T12:21:25Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415825994,1075184672,COMPLETED,2024-02-14T12:16:38Z,2024-02-14T12:19:37Z,55175,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415825982,1075184665,COMPLETED,2024-02-14T12:16:31Z,2024-02-14T12:20:14Z,1096,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415824822,1075184086,COMPLETED,2024-02-14T12:06:52Z,2024-02-14T12:07:00Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415824232,1075183791,COMPLETED,2024-02-14T12:01:57Z,2024-02-14T12:07:50Z,1333,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415824200,1075183774,COMPLETED,2024-02-14T12:01:40Z,2024-02-14T12:07:40Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415822858,1075183103,COMPLETED,2024-02-14T11:50:29Z,2024-02-14T11:54:56Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415822450,1075182899,COMPLETED,2024-02-14T11:47:05Z,2024-02-14T11:52:53Z,923,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415822278,1075182813,COMPLETED,2024-02-14T11:45:40Z,2024-02-14T11:49:20Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415821142,1075182246,COMPLETED,2024-02-14T11:36:12Z,2024-02-14T11:36:29Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415820662,1075182005,COMPLETED,2024-02-14T11:32:11Z,2024-02-14T11:35:09Z,1335,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415820442,1075181895,COMPLETED,2024-02-14T11:30:21Z,2024-02-14T11:34:06Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415819236,1075181292,COMPLETED,2024-02-14T11:20:18Z,2024-02-14T11:22:30Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415818764,1075181056,COMPLETED,2024-02-14T11:16:22Z,2024-02-14T11:20:54Z,966,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415818670,1075181009,COMPLETED,2024-02-14T11:15:35Z,2024-02-14T11:19:09Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415817600,1075180475,COMPLETED,2024-02-14T11:06:41Z,2024-02-14T11:08:25Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415817066,1075180207,COMPLETED,2024-02-14T11:02:13Z,2024-02-14T11:07:45Z,2701,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415817024,1075180187,COMPLETED,2024-02-14T11:01:53Z,2024-02-14T11:07:53Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415815716,1075179532,COMPLETED,2024-02-14T10:50:58Z,2024-02-14T10:51:03Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415815136,1075179242,COMPLETED,2024-02-14T10:46:08Z,2024-02-14T10:49:05Z,1507,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415815090,1075179220,COMPLETED,2024-02-14T10:45:46Z,2024-02-14T10:50:08Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415813896,1075178622,COMPLETED,2024-02-14T10:35:48Z,2024-02-14T10:35:53Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415813482,1075178415,COMPLETED,2024-02-14T10:32:21Z,2024-02-14T10:35:43Z,1661,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415813216,1075178282,COMPLETED,2024-02-14T10:30:08Z,2024-02-14T10:34:52Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415812040,1075177695,COMPLETED,2024-02-14T10:20:21Z,2024-02-14T10:20:29Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415811748,1075177549,COMPLETED,2024-02-14T10:17:55Z,2024-02-14T10:21:28Z,1062,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415811420,1075177384,COMPLETED,2024-02-14T10:15:10Z,2024-02-14T10:18:50Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415810260,1075176804,COMPLETED,2024-02-14T10:05:30Z,2024-02-14T10:05:35Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415809832,1075176590,COMPLETED,2024-02-14T10:01:56Z,2024-02-14T10:08:10Z,1681,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415809760,1075176555,COMPLETED,2024-02-14T10:01:21Z,2024-02-14T10:05:58Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415808528,1075175938,COMPLETED,2024-02-14T09:51:04Z,2024-02-14T09:51:09Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415808042,1075175696,COMPLETED,2024-02-14T09:47:02Z,2024-02-14T09:50:40Z,2040,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415807978,1075175663,COMPLETED,2024-02-14T09:46:29Z,2024-02-14T09:49:43Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415806708,1075175028,COMPLETED,2024-02-14T09:35:54Z,2024-02-14T09:35:59Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415806354,1075174851,COMPLETED,2024-02-14T09:32:57Z,2024-02-14T09:39:22Z,5938,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415806140,1075174744,COMPLETED,2024-02-14T09:31:10Z,2024-02-14T09:35:09Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415804930,1075174139,COMPLETED,2024-02-14T09:21:05Z,2024-02-14T09:21:14Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415804368,1075173859,COMPLETED,2024-02-14T09:16:25Z,2024-02-14T09:20:54Z,29274,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415804354,1075173852,COMPLETED,2024-02-14T09:16:18Z,2024-02-14T09:19:36Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415803148,1075173248,COMPLETED,2024-02-14T09:06:14Z,2024-02-14T09:06:37Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415802624,1075172987,COMPLETED,2024-02-14T09:01:53Z,2024-02-14T09:06:15Z,30168,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415802554,1075172951,COMPLETED,2024-02-14T09:01:17Z,2024-02-14T09:07:03Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415801308,1075172329,COMPLETED,2024-02-14T08:50:55Z,2024-02-14T08:51:04Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415800824,1075172086,COMPLETED,2024-02-14T08:46:52Z,2024-02-14T08:50:08Z,1524,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415800728,1075172038,COMPLETED,2024-02-14T08:46:04Z,2024-02-14T08:49:02Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415799444,1075171396,COMPLETED,2024-02-14T08:35:22Z,2024-02-14T08:35:27Z,-1,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415799128,1075171238,COMPLETED,2024-02-14T08:32:44Z,2024-02-14T08:36:50Z,55175,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415799070,1075171209,COMPLETED,2024-02-14T08:32:15Z,2024-02-14T08:35:23Z,5981,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415797804,1075170576,COMPLETED,2024-02-14T08:21:42Z,2024-02-14T08:21:48Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415797286,1075170318,COMPLETED,2024-02-14T08:17:24Z,2024-02-14T08:22:59Z,5489,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415797022,1075170185,COMPLETED,2024-02-14T08:15:11Z,2024-02-14T08:19:11Z,55175,-1,-1,-1,-1,-1,
PRES2K_PROD_CONFIG--GENERIC,3415795942,1075169645,COMPLETED,2024-02-14T08:06:11Z,2024-02-14T08:06:19Z,-1,-1,-1,-1,-1,-1,
EXT_HANA_SEMS_ISSUE_TXN--GENERIC,3415795424,1075169386,COMPLETED,2024-02-14T08:01:52Z,2024-02-14T08:08:15Z,1312,-1,-1,-1,-1,-1,
EXP_ZTASSETDISPOSE--GENERIC,3415795384,1075169366,COMPLETED,2024-02-14T08:01:32Z,2024-02-14T08:06:13Z,55175,-1,-1,-1,-1,-1,
